created_at,entry_id,field1,field2,field3,field4,field5,field6,field7,latitude,longitude,elevation,status
"2025-07-13T16:00:00+02:00,110,5,5,2300,3,0,0,27.3,45.614052,11.487166,2,""[13-07-2025 16:00:00] GPS OK, uSD OK, """
"2025-07-13T16:30:00+02:00,111,4,4,2300,2,0,0,26.650000000000006,45.613598,11.487171,2,""[13-07-2025 16:30:00] GPS OK, uSD OK, """
"2025-07-13T17:00:00+02:00,112,4,4,2300,2,0,0,26.6,45.613773,11.487198,2,""[13-07-2025 17:00:00] GPS OK, uSD OK, """
"2025-07-13T17:30:00+02:00,113,5,4,2300,2,0,0,26.650000000000006,45.613907,11.487251,2,""[13-07-2025 17:30:00] GPS OK, uSD OK, """
"2025-07-13T18:00:00+02:00,114,5,5,2300,2,0,0,26.949999999999996,45.613911,11.487151,2,""[13-07-2025 18:00:00] GPS OK, uSD OK, """
"2025-07-13T18:30:00+02:00,115,5,5,2300,3,0,0,27.249999999999996,45.613968,11.487391,2,""[13-07-2025 18:30:00] GPS OK, uSD OK, """
"2025-07-13T19:00:00+02:00,116,5,5,2300,3,0,0,27.249999999999996,45.613701,11.486806,2,""[13-07-2025 19:00:00] GPS OK, uSD OK, """
"2025-07-13T19:30:00+02:00,117,5,5,2300,2,0,0,26.8,45.614315,11.48684,2,""[13-07-2025 19:30:00] GPS OK, uSD OK, """
"2025-07-13T20:00:00+02:00,118,4,4,2300,2,0,0,25.950000000000006,45.613701,11.487251,2,""[13-07-2025 20:00:00] GPS OK, uSD OK, """
"2025-07-13T20:30:00+02:00,119,4,4,2299,2,0,0,25.250000000000004,45.613777,11.487075,2,""[13-07-2025 20:30:00] GPS OK, uSD OK, """
"2025-07-13T21:00:00+02:00,120,4,4,2299,2,0,0,24.7,45.613888,11.487136,2,""[13-07-2025 21:00:00] GPS OK, uSD OK, """
"2025-07-13T21:30:00+02:00,121,3,3,2300,1,0,0,24.050000000000004,45.613472,11.486861,2,""[13-07-2025 21:30:00] GPS OK, uSD OK, """
"2025-07-13T22:00:00+02:00,122,3,3,2300,1,0,0,23.299999999999997,45.614326,11.487206,2,""[13-07-2025 22:00:00] GPS OK, uSD OK, """
"2025-07-13T22:30:00+02:00,123,3,3,2300,1,0,0,22.499999999999996,45.613747,11.486755,2,""[13-07-2025 22:30:00] GPS OK, uSD OK, """
"2025-07-13T23:00:00+02:00,124,3,3,2300,1,0,0,21.950000000000003,45.613392,11.486701,2,""[13-07-2025 23:00:00] GPS OK, uSD OK, """
"2025-07-13T23:30:00+02:00,125,2,3,2300,1,0,0,21.450000000000003,45.613403,11.486735,2,""[13-07-2025 23:30:00] GPS OK, uSD OK, """
"2025-07-14T00:00:00+02:00,126,2,2,2300,1,0,0,20.899999999999995,45.613297,11.486311,2,""[14-07-2025 00:00:00] GPS OK, uSD OK, """
"2025-07-14T00:30:00+02:00,127,2,2,2300,0,0,0,20.55,45.613937,11.486981,2,""[14-07-2025 00:30:00] GPS OK, uSD OK, """
"2025-07-14T01:00:00+02:00,128,2,2,2300,1,0,0,20.200000000000006,45.613811,11.487385,2,""[14-07-2025 01:00:00] GPS OK, uSD OK, """
"2025-07-14T01:30:00+02:00,129,2,2,2300,1,0,0,20.000000000000007,45.613979,11.487326,2,""[14-07-2025 01:30:00] GPS OK, uSD OK, """
"2025-07-14T02:00:00+02:00,130,2,2,2300,1,0,0,19.75,45.614132,11.487013,2,""[14-07-2025 02:00:00] GPS OK, uSD OK, """
"2025-07-14T02:30:00+02:00,131,2,2,2301,1,0,0,19.45,45.61422,11.487205,2,""[14-07-2025 02:30:00] GPS OK, uSD OK, """
"2025-07-14T03:00:00+02:00,132,2,2,2301,0,0,0,19.05,45.614052,11.486846,2,""[14-07-2025 03:00:00] GPS OK, uSD OK, """
"2025-07-14T03:30:00+02:00,133,2,2,2301,0,0,0,18.65,45.613876,11.487021,2,""[14-07-2025 03:30:00] GPS OK, uSD OK, """
"2025-07-14T04:00:00+02:00,134,1,1,2301,0,0,0,18.25,45.614071,11.486986,2,""[14-07-2025 04:00:00] GPS OK, uSD OK, """
"2025-07-14T04:30:00+02:00,135,1,1,2301,0,0,0,18.000000000000004,45.613964,11.486905,2,""[14-07-2025 04:30:00] GPS OK, uSD OK, """
